time,tavg,tmin,tmax,wdir,wspd,pres,prcp
2008-08-26,29.50,26.50,34.30,150.00,5.70,1010.19,0.00
2008-08-27,30.10,27.20,34.60,159.00,7.40,1010.18,0.00
2008-08-28,30.10,26.90,34.70,146.00,7.40,1010.18,0.00
2008-08-29,30.60,27.10,34.80,172.00,8.40,1010.17,0.00
2008-08-30,30.60,27.50,35.30,168.00,8.30,1010.17,0.00
2008-08-31,30.20,27.40,34.10,206.00,7.50,1010.16,0.00
2008-09-01,28.90,25.20,34.40,216.77,7.50,1010.16,27.20
2008-09-02,27.30,24.80,31.20,227.54,6.00,1010.15,25.50
2008-09-03,27.40,24.70,31.20,238.31,7.70,1010.15,23.00
2008-09-04,26.10,24.00,31.70,249.08,5.70,1010.14,46.00
2008-09-05,26.40,23.60,32.10,259.85,5.60,1010.14,10.20
2008-09-06,26.80,23.30,31.70,270.62,4.70,1010.13,5.90
2008-09-07,27.80,24.60,33.40,281.38,5.70,1010.13,15.10
2008-09-08,27.80,24.00,33.30,292.15,5.10,1010.12,0.30
2008-09-09,29.40,25.80,34.30,302.92,6.00,1010.12,0.00
2008-09-10,30.00,26.60,34.70,313.69,4.70,1010.12,0.00
2008-09-11,30.60,27.30,35.50,324.46,5.10,1010.11,0.00
2008-09-12,30.50,27.40,35.10,335.23,9.30,1010.11,0.00
2008-09-13,29.90,26.40,34.60,346.00,9.60,1010.10,0.00
2008-09-14,30.40,26.40,34.70,351.00,10.40,1010.10,0.00
2008-09-15,30.30,26.50,34.50,358.00,9.30,1010.09,0.00
2008-09-16,30.90,27.30,35.50,268.67,6.80,1010.09,0.00
2008-09-17,31.30,28.10,35.60,179.33,6.30,1010.08,0.00
2008-09-18,27.90,25.30,31.50,90.00,7.20,1010.08,34.00
2008-09-19,29.10,25.70,33.60,153.25,6.00,1010.07,0.00
2008-09-20,29.90,25.90,34.10,216.50,5.30,1010.07,0.00
2008-09-21,30.50,26.70,34.80,279.75,5.10,1010.06,0.00
2008-09-22,31.50,27.40,37.10,343.00,8.10,1010.06,0.00
2008-09-23,30.60,26.10,35.40,13.00,16.80,1010.05,4.90
2008-09-24,26.40,24.30,28.90,92.00,17.30,1010.05,38.60
2008-09-25,27.60,25.90,32.00,93.00,9.00,1010.04,5.60
2008-09-26,27.90,24.80,34.40,48.50,5.90,1010.04,17.20
2008-09-27,26.40,23.60,30.50,4.00,9.90,1010.04,9.10
2008-09-28,27.10,23.90,30.90,6.00,12.55,1010.03,0.00
2008-09-29,26.60,22.80,30.70,8.00,15.20,1010.03,0.00
2008-09-30,26.40,22.70,30.60,11.00,13.20,1010.02,0.00
2008-10-01,26.20,22.10,30.70,9.00,10.10,1010.02,0.00
2008-10-02,26.90,22.90,31.40,21.50,6.50,1010.01,0.00
2008-10-03,27.00,23.10,30.70,34.00,6.20,1010.01,0.00
2008-10-04,26.40,24.00,31.30,46.50,8.00,1010.00,14.20
2008-10-05,24.20,23.10,26.00,59.00,13.50,1010.00,76.00
2008-10-06,23.10,20.20,27.20,355.00,14.90,1009.99,33.90
2008-10-07,23.50,21.80,25.80,26.00,9.20,1009.99,0.00
2008-10-08,24.60,21.40,29.20,24.80,3.80,1009.98,0.00
2008-10-09,26.40,23.20,31.00,23.60,5.10,1009.98,0.00
2008-10-10,27.50,23.40,32.50,22.40,5.00,1009.97,0.00
2008-10-11,27.30,23.70,31.70,21.20,8.30,1009.97,0.00
2008-10-12,25.60,23.70,28.10,20.00,11.40,1009.97,0.00
2008-10-13,22.60,20.30,25.60,15.00,8.60,1009.96,9.20
2008-10-14,23.30,20.20,28.40,15.67,5.90,1009.96,2.40
2008-10-15,25.50,22.30,29.90,16.33,4.80,1009.95,0.00
2008-10-16,26.70,22.30,31.80,17.00,7.10,1009.95,0.00
2008-10-17,27.30,23.60,32.20,18.00,7.20,1009.94,0.00
2008-10-18,27.50,25.40,30.80,19.00,5.30,1009.94,0.00
2008-10-19,27.20,24.00,31.90,20.00,4.10,1009.93,0.00
2008-10-20,27.20,24.90,31.20,21.00,3.80,1009.93,0.00
2008-10-21,27.40,23.70,31.70,22.00,4.10,1009.92,0.00
2008-10-22,26.80,23.70,31.00,23.00,3.80,1009.92,0.00
2008-10-23,27.30,23.50,31.60,24.00,7.20,1009.91,0.00
2008-10-24,26.10,24.10,29.50,25.00,10.10,1009.91,0.00
2008-10-25,25.80,23.10,29.30,20.67,4.50,1009.90,0.00
2008-10-26,26.80,22.70,32.10,16.33,4.80,1009.90,0.00
2008-10-27,26.70,23.70,30.70,12.00,10.70,1009.90,0.00
2008-10-28,24.90,20.70,30.20,40.00,4.70,1009.89,0.00
2008-10-29,26.30,23.70,30.40,68.00,5.00,1009.89,0.00
2008-10-30,27.00,23.60,32.00,96.00,5.30,1009.88,0.00
2008-10-31,27.40,23.30,32.70,125.00,4.50,1009.88,0.70
2008-11-01,26.50,24.00,29.00,154.00,6.60,1009.87,0.00
2008-11-02,26.60,25.00,29.50,183.00,5.60,1009.87,0.20
2008-11-03,21.80,19.80,26.80,212.00,8.90,1009.86,16.40
2008-11-04,22.40,20.90,24.70,241.00,4.80,1009.86,0.50
2008-11-05,24.40,21.30,27.90,270.00,4.20,1009.85,0.00
2008-11-06,25.40,22.40,29.70,299.00,3.90,1009.85,0.00
2008-11-07,25.40,22.60,30.40,328.00,6.50,1009.84,4.20
2008-11-08,20.10,18.70,22.60,357.00,18.30,1009.84,40.60
2008-11-09,19.40,17.90,22.80,16.00,21.60,1009.83,0.00
2008-11-10,17.90,14.60,22.90,10.00,18.00,1009.83,0.00
2008-11-11,17.80,14.10,22.80,8.00,15.20,1009.82,0.00
2008-11-12,16.90,12.40,23.40,7.29,4.70,1009.82,0.00
2008-11-13,18.80,13.70,26.10,6.57,5.10,1009.82,0.00
2008-11-14,20.40,15.50,27.30,5.86,3.50,1009.81,0.00
2008-11-15,21.60,17.00,29.40,5.14,3.30,1009.81,0.00
2008-11-16,22.60,17.20,29.90,4.43,3.00,1009.80,0.00
2008-11-17,22.20,18.20,27.80,3.71,3.80,1009.80,0.00
2008-11-18,19.90,17.70,22.80,3.00,16.40,1009.79,0.00
2008-11-19,16.60,14.10,20.90,15.00,17.40,1009.79,0.00
2008-11-20,15.10,11.30,20.90,83.00,7.70,1009.78,0.00
2008-11-21,16.90,12.10,23.90,151.00,4.70,1009.78,0.00
2008-11-22,18.60,13.40,24.80,219.00,3.90,1009.77,0.00
2008-11-23,21.40,18.30,25.80,287.00,6.60,1009.77,0.00
2008-11-24,19.50,16.70,23.60,355.00,13.40,1009.76,0.00
2008-11-25,19.60,15.40,24.60,2.00,8.70,1009.76,0.00
2008-11-26,19.30,16.10,24.60,2.00,7.80,1009.75,0.00
2008-11-27,18.00,15.20,21.70,2.00,17.70,1009.75,0.00
2008-11-28,13.40,8.60,19.70,3.12,8.90,1009.75,0.00
2008-11-29,14.90,9.10,22.20,4.25,8.70,1009.74,0.00
2008-11-30,15.20,9.30,22.90,5.38,3.80,1009.74,0.00
2008-12-01,14.70,9.40,22.90,6.50,3.20,1009.73,0.00
2008-12-02,15.80,9.90,24.90,7.62,2.00,1009.73,0.00
2008-12-03,17.60,11.30,25.10,8.75,3.50,1009.72,0.00
2008-12-04,18.70,17.30,21.00,9.88,12.60,1009.72,6.00
2008-12-05,15.30,13.10,18.00,11.00,20.90,1009.71,0.30
2008-12-06,13.20,10.30,18.80,16.00,12.30,1009.71,0.00
2008-12-07,12.50,7.20,19.80,58.88,3.50,1009.70,0.00
2008-12-08,15.70,10.10,21.60,101.75,7.80,1009.70,0.00
2008-12-09,15.00,9.50,22.90,144.62,3.00,1009.69,0.00
2008-12-10,15.00,9.20,23.70,187.50,3.90,1009.69,0.00
2008-12-11,16.80,11.10,25.20,230.38,3.20,1009.68,0.00
2008-12-12,18.80,14.50,23.30,273.25,3.00,1009.68,0.00
2008-12-13,19.60,16.50,25.70,316.12,6.30,1009.68,0.60
2008-12-14,17.40,15.00,20.90,359.00,14.60,1009.67,0.00
2008-12-15,13.70,9.90,19.20,315.25,7.70,1009.67,0.00
2008-12-16,14.00,9.50,20.60,271.50,5.30,1009.66,0.00
2008-12-17,14.70,9.50,23.60,227.75,3.20,1009.66,0.00
2008-12-18,15.50,9.50,25.00,184.00,3.80,1009.65,0.00
2008-12-19,16.70,11.90,24.60,140.25,3.20,1009.65,0.00
2008-12-20,17.80,12.60,26.90,96.50,4.80,1009.64,0.00
2008-12-21,18.40,13.10,27.20,52.75,5.90,1009.64,0.00
2008-12-22,13.10,10.10,20.40,9.00,23.60,1009.63,0.00
2008-12-23,9.70,4.70,14.80,354.00,10.20,1009.63,0.00
2008-12-24,14.40,10.70,21.10,353.50,5.70,1009.62,0.00
2008-12-25,16.50,11.60,23.10,353.00,5.00,1009.62,0.00
2008-12-26,16.70,14.30,20.00,352.50,6.80,1009.61,0.00
2008-12-27,15.80,15.20,17.00,352.00,3.50,1009.61,0.20
2008-12-28,16.20,14.80,18.20,351.50,2.90,1009.60,4.50
2008-12-29,16.00,15.30,16.90,351.00,11.10,1009.60,2.50
2008-12-30,14.40,12.90,17.40,7.00,14.30,1009.60,0.00
2008-12-31,12.90,10.40,16.10,11.00,18.60,1009.59,0.00
2009-01-01,12.20,8.30,17.40,8.00,14.30,1009.59,0.00
2009-01-02,11.80,7.20,17.30,63.33,7.90,1009.58,0.00
2009-01-03,11.70,6.40,17.80,118.67,4.50,1009.58,0.00
2009-01-04,14.30,9.00,23.00,174.00,4.50,1009.57,0.00
2009-01-05,15.80,10.40,23.50,229.33,4.10,1009.57,0.00
2009-01-06,16.00,12.20,22.70,284.67,6.50,1009.56,0.00
2009-01-07,13.50,10.20,17.80,340.00,15.00,1009.56,0.00
2009-01-08,11.70,8.00,16.80,357.00,14.00,1009.55,0.00
2009-01-09,10.80,6.90,15.70,7.00,18.30,1009.55,0.00
2009-01-10,10.10,5.90,16.00,7.00,12.80,1009.54,0.00
2009-01-11,9.00,3.30,17.20,8.33,4.70,1009.54,0.00
2009-01-12,11.70,5.90,18.50,9.67,12.20,1009.53,0.00
2009-01-13,11.20,6.60,15.80,11.00,14.70,1009.53,0.00
2009-01-14,10.30,5.60,17.30,10.91,6.30,1009.53,0.00
2009-01-15,10.40,5.40,18.40,10.82,4.70,1009.52,0.00
2009-01-16,11.50,6.30,20.50,10.73,3.90,1009.52,0.00
2009-01-17,13.50,7.40,22.50,10.64,2.60,1009.51,0.00
2009-01-18,15.40,9.60,25.60,10.55,1.70,1009.51,0.00
2009-01-19,17.10,11.20,25.30,10.45,5.10,1009.50,0.00
2009-01-20,17.60,12.80,23.20,10.36,3.30,1009.50,0.00
2009-01-21,18.20,16.80,23.70,10.27,8.90,1009.49,0.00
2009-01-22,16.50,13.00,22.40,10.18,5.90,1009.49,0.00
2009-01-23,14.90,13.30,17.60,10.09,15.50,1009.48,0.00
2009-01-24,7.70,6.10,13.30,10.00,20.90,1009.48,0.00
2009-01-25,8.30,6.30,10.40,16.95,6.60,1009.47,0.00
2009-01-26,8.40,6.40,9.50,23.89,9.20,1009.47,1.00
2009-01-27,6.90,5.90,8.10,30.84,7.70,1009.46,4.10
2009-01-28,9.80,8.00,12.10,37.79,3.20,1009.46,0.00
2009-01-29,12.00,11.00,14.40,44.74,5.20,1009.46,0.30
2009-01-30,13.50,9.20,18.90,51.68,4.95,1009.45,0.00
2009-01-31,14.00,8.50,21.10,58.63,4.70,1009.45,0.00
2009-02-01,16.60,10.80,23.00,65.58,4.40,1009.44,0.00
2009-02-02,18.00,15.20,24.50,72.53,3.50,1009.44,0.00
2009-02-03,18.40,13.10,26.40,79.47,3.90,1009.43,0.00
2009-02-04,18.90,14.40,25.50,86.42,3.50,1009.43,0.00
2009-02-05,19.10,13.90,26.50,93.37,3.30,1009.42,0.00
2009-02-06,18.80,16.70,23.00,100.32,2.90,1009.42,0.00
2009-02-07,19.00,15.50,24.70,107.26,2.40,1009.41,0.00
2009-02-08,20.00,14.80,27.20,114.21,4.50,1009.41,0.00
2009-02-09,20.90,16.10,28.40,121.16,3.30,1009.40,0.00
2009-02-10,20.60,15.70,28.10,128.11,3.50,1009.40,0.00
2009-02-11,20.40,17.00,26.20,135.05,4.50,1009.39,0.00
2009-02-12,21.10,18.30,24.90,142.00,11.70,1009.39,0.00
2009-02-13,23.40,20.40,28.50,142.00,10.80,1009.38,0.00
2009-02-14,23.40,22.50,25.70,109.00,7.10,1009.38,0.00
2009-02-15,23.70,22.50,26.80,125.00,8.60,1009.38,0.00
2009-02-16,23.00,21.70,27.90,141.00,9.80,1009.37,0.00
2009-02-17,20.60,19.00,22.80,191.75,8.00,1009.37,0.00
2009-02-18,21.40,17.80,26.70,242.50,6.20,1009.36,0.00
2009-02-19,21.90,19.50,25.50,293.25,5.70,1009.36,0.00
2009-02-20,18.30,15.90,22.60,344.00,14.10,1009.35,0.00
2009-02-21,19.70,16.10,24.20,271.67,9.20,1009.35,0.00
2009-02-22,21.10,19.50,23.30,199.33,8.00,1009.34,0.50
2009-02-23,23.20,21.40,27.00,127.00,10.50,1009.34,0.10
2009-02-24,24.30,22.60,27.50,137.00,12.50,1009.33,0.00
2009-02-25,24.00,22.40,27.60,136.00,8.60,1009.33,0.00
2009-02-26,24.40,21.70,29.40,203.00,9.20,1009.32,0.00
2009-02-27,24.40,21.30,28.70,270.00,7.40,1009.32,0.00
2009-02-28,19.10,17.20,25.50,337.00,10.40,1009.31,0.00
2009-03-01,13.60,12.80,17.40,349.00,12.00,1009.31,0.00
2009-03-02,13.00,11.70,14.60,351.00,9.90,1009.31,0.00
2009-03-03,13.90,12.00,17.30,265.00,6.90,1009.30,0.10
2009-03-04,14.70,12.40,17.30,179.00,3.90,1009.30,0.00
2009-03-05,16.70,13.70,20.50,93.00,8.90,1009.29,31.30
2009-03-06,12.20,10.60,13.70,7.00,13.40,1009.29,13.60
2009-03-07,11.20,9.90,13.20,50.25,8.00,1009.28,9.10
2009-03-08,12.00,11.30,12.50,93.50,5.30,1009.28,1.40
2009-03-09,15.30,12.00,22.10,136.75,9.60,1009.27,0.90
2009-03-10,16.60,13.40,18.90,180.00,4.50,1009.27,0.00
2009-03-11,18.90,16.70,21.70,223.25,3.80,1009.26,0.00
2009-03-12,21.80,19.40,24.90,266.50,6.80,1009.26,0.00
2009-03-13,17.00,10.60,23.80,309.75,11.90,1009.25,0.00
2009-03-14,13.70,9.50,20.10,353.00,14.70,1009.25,1.30
2009-03-15,15.70,8.70,23.30,301.00,5.30,1009.24,0.00
2009-03-16,19.10,13.00,26.60,249.00,4.70,1009.24,0.00
2009-03-17,21.30,16.70,26.80,197.00,6.50,1009.24,0.00
2009-03-18,23.10,20.40,27.30,145.00,7.80,1009.23,0.00
2009-03-19,23.40,21.00,27.20,146.33,6.50,1009.23,0.00
2009-03-20,24.40,21.60,27.80,147.67,4.10,1009.22,0.00
2009-03-21,23.80,23.10,25.20,149.00,11.30,1009.22,0.00
2009-03-22,25.40,23.10,29.20,144.00,6.20,1009.21,0.00
2009-03-23,25.40,23.80,29.60,139.00,9.30,1009.21,0.10
2009-03-24,21.00,18.40,24.90,20.00,10.50,1009.20,15.20
2009-03-25,17.40,14.50,19.80,28.00,7.70,1009.20,4.10
2009-03-26,17.80,16.40,19.40,21.50,5.00,1009.19,0.10
2009-03-27,19.10,17.30,20.60,15.00,2.40,1009.19,23.50
2009-03-28,22.20,20.40,27.00,8.50,3.10,1009.18,79.30
2009-03-29,19.20,15.90,21.20,2.00,13.10,1009.18,27.40
2009-03-30,17.00,15.80,18.60,17.00,9.80,1009.17,0.00
2009-03-31,17.50,14.60,22.60,6.00,9.20,1009.17,0.30
2009-04-01,18.30,16.50,21.10,359.00,11.00,1009.16,0.00
2009-04-02,18.90,15.60,21.90,322.62,5.90,1009.16,1.40
2009-04-03,20.40,18.20,22.50,286.25,3.80,1009.16,0.00
2009-04-04,21.20,19.40,25.00,249.88,2.90,1009.15,2.90
2009-04-05,20.80,19.00,24.10,213.50,11.10,1009.15,0.60
2009-04-06,17.40,14.90,19.80,177.12,8.40,1009.14,1.70
2009-04-07,18.20,16.00,21.40,140.75,4.20,1009.14,6.30
2009-04-08,21.10,17.60,26.60,104.38,5.10,1009.13,0.00
2009-04-09,20.70,18.80,22.80,68.00,7.40,1009.13,6.90
2009-04-10,20.60,17.30,25.00,75.33,4.40,1009.12,0.00
2009-04-11,23.00,18.20,27.60,82.67,7.20,1009.12,0.00
2009-04-12,22.60,20.30,24.90,90.00,6.20,1009.11,0.00
2009-04-13,23.00,21.40,28.20,123.62,4.20,1009.11,11.70
2009-04-14,24.70,19.50,31.00,157.25,2.60,1009.10,0.00
2009-04-15,24.40,22.80,27.70,190.88,6.80,1009.10,2.20
2009-04-16,22.70,20.50,26.20,224.50,6.60,1009.09,17.70
2009-04-17,23.40,19.00,29.10,258.12,6.20,1009.09,0.00
2009-04-18,22.00,20.70,25.40,291.75,7.80,1009.09,19.00
2009-04-19,24.30,21.10,28.10,325.38,6.20,1009.08,3.60
2009-04-20,26.20,23.20,31.00,359.00,9.30,1009.08,0.00
2009-04-21,25.30,20.60,29.10,298.50,5.60,1009.07,0.00
2009-04-22,24.30,22.30,26.20,238.00,6.80,1009.07,0.00
2009-04-23,23.50,20.90,25.60,177.50,6.80,1009.06,0.80
2009-04-24,24.10,22.70,25.80,117.00,7.80,1009.06,0.20
2009-04-25,21.80,20.20,25.20,14.00,14.90,1009.05,33.50
2009-04-26,21.10,18.80,23.90,22.92,5.00,1009.05,0.00
2009-04-27,23.00,19.00,26.90,31.85,5.40,1009.04,0.00
2009-04-28,23.20,19.40,28.00,40.77,6.00,1009.04,0.00
2009-04-29,22.60,19.50,27.40,49.69,4.20,1009.03,0.20
2009-04-30,24.20,20.80,28.60,58.62,5.40,1009.03,0.10
2009-05-01,24.70,19.80,29.50,67.54,4.10,1009.02,0.00
2009-05-02,25.60,19.70,30.80,76.46,5.10,1009.02,0.00
2009-05-03,24.30,23.20,27.00,85.38,10.70,1009.02,0.00
2009-05-04,25.30,21.40,30.60,94.31,5.00,1009.01,0.00
2009-05-05,25.60,22.10,30.00,103.23,5.70,1009.01,0.00
2009-05-06,25.10,20.40,29.50,112.15,7.20,1009.00,0.00
2009-05-07,25.00,20.50,30.40,121.08,6.60,1009.00,0.00
2009-05-08,25.70,20.80,29.80,130.00,8.30,1008.99,0.00
2009-05-09,25.80,21.70,30.40,135.00,8.90,1008.99,0.00
2009-05-10,25.60,22.90,30.30,119.00,7.70,1008.98,0.00
2009-05-11,27.60,23.90,33.00,139.00,8.60,1008.98,0.00
2009-05-12,28.50,24.70,33.30,134.00,6.30,1008.97,0.00
2009-05-13,28.90,25.50,34.20,129.00,8.10,1008.97,0.00
2009-05-14,27.80,24.80,31.80,124.00,8.10,1008.96,0.10
2009-05-15,27.10,24.50,30.70,128.50,9.00,1008.96,0.00
2009-05-16,26.80,24.80,29.60,133.00,6.30,1008.95,0.00
2009-05-17,27.00,25.30,31.30,137.50,4.80,1008.95,9.00
2009-05-18,26.70,24.70,30.80,142.00,6.00,1008.94,7.70
2009-05-19,26.80,24.70,30.20,146.50,6.00,1008.94,14.70
2009-05-20,25.90,23.50,27.70,151.00,7.80,1008.94,39.60
2009-05-21,25.50,23.00,29.90,139.60,5.00,1008.93,23.40
2009-05-22,26.50,23.60,31.00,128.20,6.00,1008.93,6.90
2009-05-23,24.00,23.60,25.80,116.80,5.60,1008.92,48.30
2009-05-24,24.30,23.30,24.90,105.40,8.40,1008.92,29.50
2009-05-25,24.90,23.90,28.60,94.00,7.80,1008.91,13.90
2009-05-26,26.90,24.00,31.50,95.50,5.40,1008.91,0.40
2009-05-27,27.10,24.60,30.80,97.00,11.60,1008.90,3.70
2009-05-28,24.50,22.90,26.90,101.00,9.00,1008.90,8.10
2009-05-29,22.80,21.40,24.40,108.20,9.00,1008.89,5.60
2009-05-30,24.60,21.30,29.60,115.40,6.50,1008.89,0.00
2009-05-31,26.70,22.00,31.10,122.60,3.20,1008.88,0.00
2009-06-01,27.90,24.50,32.70,129.80,7.50,1008.88,0.00
2009-06-02,26.90,24.70,29.30,137.00,9.50,1008.87,0.00
2009-06-03,27.60,25.30,32.50,165.00,10.50,1008.87,6.70
2009-06-04,26.80,23.10,32.00,356.00,8.90,1008.87,82.00
2009-06-05,28.70,22.50,34.20,288.33,4.80,1008.86,0.00
2009-06-06,29.70,25.30,34.50,220.67,5.90,1008.86,0.00
2009-06-07,27.30,24.70,31.10,153.00,8.00,1008.85,0.00
2009-06-08,27.40,25.60,29.20,124.00,10.80,1008.85,0.20
2009-06-09,25.40,24.60,29.30,119.50,8.60,1008.84,30.60
2009-06-10,28.20,25.10,32.30,115.00,7.40,1008.84,0.10
2009-06-11,25.80,24.10,28.80,124.73,5.70,1008.83,19.40
2009-06-12,26.10,23.70,30.00,134.45,4.50,1008.83,7.50
2009-06-13,27.80,25.50,32.20,144.18,6.50,1008.82,4.80
2009-06-14,27.20,24.40,33.10,153.91,5.60,1008.82,13.20
2009-06-15,25.90,25.00,31.20,163.64,6.50,1008.81,17.90
2009-06-16,26.10,24.40,30.80,173.36,6.50,1008.81,8.30
2009-06-17,27.70,24.50,32.70,183.09,4.80,1008.80,0.00
2009-06-18,29.80,24.80,34.70,192.82,5.60,1008.80,0.00
2009-06-19,30.90,26.50,35.50,202.55,6.80,1008.80,0.00
2009-06-20,30.40,28.20,34.10,212.27,5.30,1008.79,4.10
2009-06-21,31.90,27.80,36.70,222.00,7.80,1008.79,0.00
2009-06-22,30.40,28.50,33.90,164.00,9.00,1008.78,0.10
2009-06-23,28.20,25.40,31.50,139.75,5.40,1008.78,23.90
2009-06-24,29.10,26.70,32.80,115.50,7.50,1008.77,2.10
2009-06-25,27.30,25.60,29.90,91.25,6.70,1008.77,31.10
2009-06-26,27.70,25.20,32.80,67.00,7.50,1008.76,4.30
2009-06-27,27.00,25.80,30.30,91.75,8.10,1008.76,3.90
2009-06-28,25.40,25.00,30.50,116.50,8.05,1008.75,13.00
2009-06-29,27.90,24.70,32.60,141.25,8.00,1008.75,0.50
2009-06-30,29.90,27.20,33.90,166.00,9.60,1008.74,0.00
2009-07-01,30.50,27.70,34.60,156.00,9.90,1008.74,0.00
2009-07-02,30.60,27.80,34.40,198.00,14.00,1008.73,0.00
2009-07-03,29.80,28.00,33.00,175.00,12.20,1008.73,0.00
2009-07-04,27.60,25.10,29.90,142.00,9.60,1008.72,47.10
2009-07-05,26.00,24.10,30.00,102.00,9.20,1008.72,9.80
2009-07-06,27.60,24.00,32.90,123.33,6.30,1008.72,6.10
2009-07-07,30.10,25.50,35.10,144.67,6.20,1008.71,0.00
2009-07-08,30.50,27.10,35.30,166.00,7.70,1008.71,0.00
2009-07-09,30.90,27.10,35.40,136.33,5.70,1008.70,0.00
2009-07-10,31.70,27.20,35.70,106.67,4.80,1008.70,0.00
2009-07-11,28.40,26.90,33.90,77.00,9.00,1008.69,12.90
2009-07-12,30.00,26.40,34.80,79.75,7.80,1008.69,0.00
2009-07-13,30.50,26.40,35.00,82.50,3.80,1008.68,0.00
2009-07-14,31.20,27.70,34.80,85.25,8.40,1008.68,0.00
2009-07-15,28.60,27.50,33.20,88.00,7.80,1008.67,3.90
2009-07-16,30.20,26.60,34.50,99.00,10.40,1008.67,0.10
2009-07-17,30.70,26.60,36.20,103.75,7.40,1008.66,0.00
2009-07-18,31.10,26.60,37.80,108.50,9.80,1008.66,0.40
2009-07-19,27.30,24.80,29.80,113.25,16.80,1008.65,34.60
2009-07-20,28.30,25.20,33.20,118.00,10.50,1008.65,14.00
2009-07-21,30.10,26.60,34.20,124.00,8.60,1008.65,0.00
2009-07-22,29.50,27.00,34.00,129.00,8.90,1008.64,0.00
2009-07-23,29.90,26.60,33.90,138.67,6.90,1008.64,11.40
2009-07-24,30.70,27.80,34.20,148.33,7.10,1008.63,0.40
2009-07-25,29.80,27.80,33.30,158.00,8.70,1008.63,9.70
2009-07-26,29.00,25.50,33.30,140.50,6.90,1008.62,11.30
2009-07-27,29.70,27.90,32.00,123.00,9.60,1008.62,0.00
2009-07-28,29.70,26.00,32.30,124.00,9.00,1008.61,6.60
2009-07-29,28.90,27.40,31.70,93.00,8.10,1008.61,7.20
2009-07-30,28.50,26.40,33.40,88.43,6.80,1008.60,33.30
2009-07-31,29.50,26.20,34.00,83.86,8.70,1008.60,12.80
2009-08-01,30.60,25.20,35.70,79.29,5.70,1008.59,0.00
2009-08-02,32.30,28.10,37.10,74.71,7.20,1008.59,0.00
2009-08-03,31.70,28.80,36.90,70.14,5.90,1008.58,0.50
2009-08-04,30.30,27.90,32.80,65.57,10.10,1008.58,2.70
2009-08-05,27.30,25.70,29.20,61.00,11.40,1008.58,36.40
2009-08-06,25.80,24.20,27.40,145.33,8.90,1008.57,67.30
2009-08-07,29.50,24.80,35.70,229.67,8.40,1008.57,0.00
2009-08-08,30.80,28.00,34.20,314.00,9.60,1008.56,0.00
2009-08-09,30.80,27.70,35.60,302.50,7.50,1008.56,0.00
2009-08-10,31.10,26.30,35.80,291.00,5.90,1008.55,3.30
2009-08-11,29.50,26.10,33.30,279.50,6.90,1008.55,2.50
2009-08-12,27.30,25.10,29.20,268.00,5.40,1008.54,26.30
2009-08-13,27.20,25.60,29.60,256.50,6.20,1008.54,0.30
2009-08-14,28.60,26.50,32.20,245.00,6.80,1008.53,0.00
2009-08-15,30.40,26.90,34.90,233.50,5.10,1008.53,0.00
2009-08-16,31.00,27.20,34.80,222.00,6.50,1008.52,0.00
2009-08-17,30.60,28.00,34.30,210.50,7.80,1008.52,0.00
2009-08-18,30.80,27.10,35.60,199.00,7.80,1008.51,0.00
2009-08-19,31.00,27.20,35.00,187.50,5.70,1008.51,0.00
2009-08-20,30.80,27.30,34.30,176.00,5.90,1008.50,0.00
2009-08-21,31.60,27.40,35.70,164.50,4.80,1008.50,0.00
2009-08-22,31.30,26.90,35.60,153.00,4.80,1008.50,0.00
2009-08-23,30.50,25.80,37.20,141.50,6.50,1008.49,1.10
2009-08-24,30.40,25.80,36.00,130.00,5.30,1008.49,0.00
2009-08-25,28.50,25.00,34.20,118.50,5.40,1008.48,45.10
2009-08-26,29.30,25.60,35.00,107.00,5.40,1008.48,4.00
2009-08-27,30.30,26.60,34.60,95.50,5.10,1008.47,0.00
2009-08-28,31.20,26.90,35.90,84.00,5.30,1008.47,0.00
2009-08-29,30.40,25.40,36.00,72.50,6.50,1008.46,6.30
2009-08-30,26.90,24.00,33.80,61.00,7.50,1008.46,34.30
2009-08-31,28.00,23.90,33.60,49.50,8.70,1008.45,0.00
2009-09-01,29.20,26.00,33.50,38.00,7.50,1008.45,0.00
2009-09-02,29.70,26.50,33.70,41.14,7.70,1008.44,0.00
2009-09-03,30.60,26.80,35.10,44.29,6.60,1008.44,0.00
2009-09-04,31.30,27.20,36.00,47.43,5.90,1008.43,0.00
2009-09-05,31.00,26.20,34.40,50.57,6.50,1008.43,0.70
2009-09-06,30.90,27.70,34.80,53.71,5.60,1008.43,0.00
2009-09-07,30.60,26.80,34.90,56.86,5.10,1008.42,0.00
2009-09-08,30.30,27.20,34.60,60.00,5.00,1008.42,0.00
2009-09-09,29.40,25.90,32.70,63.14,5.90,1008.41,1.90
2009-09-10,30.10,27.00,34.20,66.29,7.80,1008.41,0.00
2009-09-11,28.70,26.70,31.80,69.43,6.60,1008.40,0.00
2009-09-12,30.10,26.70,32.90,72.57,4.10,1008.40,0.00
2009-09-13,31.10,27.30,36.30,75.71,5.70,1008.39,0.00
2009-09-14,28.80,26.80,31.90,78.86,10.20,1008.39,2.50
2009-09-15,26.50,24.70,28.40,82.00,18.20,1008.38,18.80
2009-09-16,28.40,26.10,32.50,107.00,11.00,1008.38,3.80
2009-09-17,28.80,25.80,33.50,155.40,5.10,1008.37,0.00
