time,tavg,tmin,tmax,wdir,wspd,pres,prcp
2021-12-12,-1.80,-2.00,11.60,313.00,19.90,1031.27,0.00
2021-12-13,-2.20,-10.00,4.30,181.00,5.60,1026.70,0.00
2021-12-14,-1.40,-8.00,8.00,338.00,4.40,1017.10,0.00
2021-12-15,-1.30,-7.00,6.90,62.00,4.00,1019.90,0.00
2021-12-16,-0.60,-5.00,5.20,326.00,18.10,1027.10,0.00
2021-12-17,-5.80,-8.00,4.30,282.00,18.00,1029.37,0.00
2021-12-18,-3.10,-12.00,5.90,237.00,8.90,1025.30,0.00
2021-12-19,-0.70,-10.00,9.20,214.00,4.20,1018.90,0.00
2021-12-20,3.70,-7.00,14.00,303.00,8.90,1014.00,0.00
2021-12-21,2.70,-5.00,13.20,90.00,7.70,1020.70,0.00
2021-12-22,0.30,-2.00,8.10,141.00,5.80,1025.50,0.00
2021-12-23,-3.20,-4.00,5.90,83.00,6.40,1028.50,0.30
2021-12-24,-7.70,-9.00,-1.20,36.00,14.80,1037.90,0.00
2021-12-25,-7.60,-11.00,-4.10,327.00,19.50,1041.97,0.00
2021-12-26,-6.80,-10.50,0.00,266.00,15.50,1039.40,0.00
2021-12-27,-4.40,-13.00,7.00,281.00,4.10,1032.17,0.00
2021-12-28,-0.70,-12.00,6.20,309.00,5.30,1023.90,0.00
2021-12-29,-1.30,-9.00,6.20,305.00,16.70,1026.80,0.00
2021-12-30,-1.70,-8.00,6.20,334.00,9.20,1029.80,0.00
2021-12-31,-3.80,-11.00,6.80,40.00,3.60,1029.67,0.00
2022-01-01,-1.90,-10.00,8.30,332.00,12.60,1027.30,0.00
2022-01-02,-3.90,-12.00,8.30,162.00,7.70,1028.30,0.00
2022-01-03,-3.40,-10.00,6.50,17.00,6.40,1026.70,0.00
2022-01-04,-3.60,-10.00,6.50,31.00,5.30,1029.53,0.00
2022-01-05,-3.20,-9.00,3.90,11.00,4.50,1031.93,0.00
2022-01-06,-2.40,-7.00,6.50,31.00,6.30,1031.53,0.00
2022-01-07,-3.00,-8.00,6.50,336.00,4.20,1029.97,0.00
2022-01-08,1.10,-6.40,9.60,6.00,7.30,1025.90,0.00
2022-01-09,-1.50,-6.20,9.60,70.00,5.50,1026.20,0.00
2022-01-10,-2.80,-5.00,2.40,1.00,12.40,1027.90,0.00
2022-01-11,-5.40,-9.00,2.40,40.00,6.30,1028.20,0.00
2022-01-12,-2.20,-8.50,2.80,359.00,13.90,1026.80,0.00
2022-01-13,-3.50,-7.70,4.00,236.00,10.60,1028.60,0.00
2022-01-14,-4.40,-11.00,3.90,78.00,3.80,1021.70,0.00
2022-01-15,-2.50,-9.00,4.00,356.00,13.50,1024.40,0.00
2022-01-16,-5.50,-9.00,3.60,309.00,6.50,1028.63,0.00
2022-01-17,-2.10,-11.00,6.00,283.00,10.20,1029.10,0.00
2022-01-18,-3.60,-12.00,6.00,63.00,4.20,1025.80,0.00
2022-01-19,-3.50,-7.60,2.70,144.00,8.10,1030.87,0.00
2022-01-20,-3.60,-7.00,-1.30,150.00,7.90,1032.70,0.00
2022-01-21,-4.10,-5.30,-1.70,141.00,6.60,1031.50,1.50
2022-01-22,-3.40,-6.40,-1.00,51.00,3.40,1028.70,0.50
2022-01-23,-1.80,-6.40,0.10,127.00,4.70,1028.60,0.00
2022-01-24,-0.50,-3.00,1.00,173.00,4.30,1026.60,0.00
2022-01-25,0.30,-3.00,6.10,306.00,11.80,1024.90,0.00
2022-01-26,-2.10,-5.00,6.10,7.00,10.00,1029.53,0.00
2022-01-27,-2.90,-8.00,3.60,14.00,9.30,1031.87,0.00
2022-01-28,-2.90,-7.00,3.60,18.00,7.50,1030.57,0.00
2022-01-29,-3.70,-8.00,4.90,353.00,6.60,1026.70,0.00
2022-01-30,-1.60,-10.00,4.90,47.00,4.70,1024.40,0.80
2022-01-31,-3.60,-7.00,3.30,322.00,22.80,1026.00,0.40
2022-02-01,-5.10,-10.00,2.50,344.00,9.30,1029.83,0.00
2022-02-02,-3.30,-10.80,5.00,340.00,7.70,1031.13,0.00
2022-02-03,-2.50,-9.20,4.60,9.00,8.30,1029.90,0.00
2022-02-04,-3.80,-6.50,3.20,330.00,18.40,1032.13,0.00
2022-02-05,0.30,-6.90,4.00,300.00,17.50,1032.83,0.00
2022-02-06,-1.20,-6.00,6.10,323.00,11.20,1031.57,0.00
2022-02-07,-2.60,-8.00,6.60,330.00,7.20,1029.20,0.00
2022-02-08,-0.80,-9.00,8.60,302.00,6.80,1027.80,0.00
2022-02-09,-1.30,-9.00,8.60,31.00,3.90,1023.60,0.00
2022-02-10,0.60,-8.00,10.30,280.00,6.80,1022.10,0.00
2022-02-11,2.30,-5.00,10.30,68.00,9.50,1025.90,0.00
2022-02-12,-2.10,-5.00,8.90,96.00,6.60,1028.50,0.00
2022-02-13,-6.00,-6.70,1.00,101.00,6.20,1027.30,3.00
2022-02-14,-6.40,-11.30,-1.60,324.00,15.20,1029.70,0.00
2022-02-15,-7.50,-11.00,-1.60,22.00,9.20,1029.80,0.00
2022-02-16,-6.90,-10.00,0.00,28.00,7.70,1031.43,0.00
2022-02-17,-4.90,-9.20,0.00,134.00,7.50,1031.87,0.00
2022-02-18,-2.30,-8.20,4.10,342.00,10.60,1032.83,0.00
2022-02-19,-4.40,-7.00,4.10,326.00,18.60,1031.87,0.00
2022-02-20,-1.60,-13.00,5.00,280.00,12.50,1030.00,0.00
2022-02-21,-1.60,-11.00,4.90,328.00,15.60,1032.97,0.00
2022-02-22,-3.50,-10.00,4.90,352.00,11.70,1034.47,0.00
2022-02-23,-0.90,-11.00,7.20,319.00,6.70,1033.17,0.00
2022-02-24,0.50,-6.40,11.20,298.00,5.90,1028.30,0.00
2022-02-25,6.20,-3.50,14.00,286.00,6.80,1020.10,0.00
2022-02-26,3.80,-1.00,14.00,299.00,17.00,1020.70,0.00
2022-02-27,6.60,-1.90,16.20,128.00,6.20,1017.20,0.00
2022-02-28,7.10,0.00,16.20,59.00,11.40,1015.20,0.00
2022-03-01,5.20,-1.00,13.90,279.00,17.90,1022.60,0.00
2022-03-02,7.80,-4.00,16.60,293.00,10.80,1015.60,0.00
2022-03-03,4.20,-3.00,16.60,92.00,6.00,1014.50,0.00
2022-03-04,4.30,-1.00,11.70,349.00,19.20,1012.70,0.00
2022-03-05,2.10,-4.00,11.60,1.00,12.30,1022.60,0.00
2022-03-06,4.20,-7.00,11.90,99.00,8.00,1022.30,0.00
2022-03-07,8.80,-2.20,18.00,289.00,6.90,1017.70,0.00
2022-03-08,7.40,-2.00,18.10,107.00,5.00,1015.50,0.00
2022-03-09,9.50,1.00,17.40,76.00,6.00,1017.90,0.00
2022-03-10,10.80,4.80,19.30,81.00,4.70,1012.60,0.00
2022-03-11,9.70,6.00,19.30,96.00,6.60,1019.10,0.00
2022-03-12,7.10,5.00,13.20,74.00,5.90,1011.70,1.30
2022-03-13,7.80,1.00,13.20,123.00,9.00,1013.40,0.00
2022-03-14,11.40,1.00,21.00,219.00,9.50,1013.50,0.00
2022-03-15,10.60,2.80,20.80,102.00,8.00,1010.20,0.00
2022-03-16,8.00,2.70,15.70,141.00,10.40,1020.40,0.00
2022-03-17,0.00,-1.10,12.70,151.00,9.80,1027.80,1.30
2022-03-18,-0.90,-5.10,3.50,125.00,6.30,1016.50,6.40
2022-03-19,1.90,-5.20,7.00,53.00,9.00,1020.10,0.00
2022-03-20,5.90,-0.90,11.00,194.00,7.70,1020.40,0.00
2022-03-21,5.90,0.00,13.00,345.00,13.10,1025.00,0.00
2022-03-22,3.30,-2.00,12.90,42.00,7.40,1025.50,0.00
2022-03-23,4.70,-1.10,12.50,60.00,4.50,1014.40,0.00
2022-03-24,7.10,1.90,12.50,41.00,5.60,1010.60,0.30
2022-03-25,8.20,5.00,15.00,5.00,9.30,1012.60,0.00
2022-03-26,12.60,0.40,20.60,298.00,14.10,1013.00,0.00
2022-03-27,10.20,0.80,20.60,275.00,15.20,1021.30,0.00
2022-03-28,13.70,5.60,18.00,185.00,14.40,1018.80,0.00
2022-03-29,9.10,5.00,18.00,121.00,9.00,1015.80,1.00
2022-03-30,6.10,5.00,12.70,20.00,8.00,1025.40,0.00
2022-03-31,8.10,1.00,15.00,340.00,14.40,1030.30,0.00
2022-04-01,9.30,0.20,15.60,194.00,6.80,1030.87,0.00
2022-04-02,12.30,3.00,19.80,46.00,9.10,1027.10,0.00
2022-04-03,14.60,5.30,22.00,203.00,11.70,1023.00,0.00
2022-04-04,15.00,6.00,22.00,165.00,8.30,1018.90,0.00
2022-04-05,16.50,7.00,25.10,39.00,10.20,1017.70,0.00
2022-04-06,7.90,6.60,13.20,161.00,12.50,1024.90,0.00
2022-04-07,13.90,2.70,23.50,137.00,5.40,1016.70,0.00
2022-04-08,15.80,7.50,24.00,118.00,6.70,1009.10,0.00
2022-04-09,18.60,10.00,25.00,88.00,9.10,1004.60,0.00
2022-04-10,19.10,12.40,26.00,100.00,4.90,1003.30,0.00
2022-04-11,20.50,14.00,28.00,353.00,11.90,1005.40,0.00
2022-04-12,15.70,14.00,27.50,44.00,11.30,1016.50,0.00
2022-04-13,12.40,8.00,21.20,173.00,15.30,1018.00,0.00
2022-04-14,14.00,4.00,20.10,346.00,16.70,1022.80,0.00
2022-04-15,13.10,6.00,21.10,314.00,9.60,1026.70,0.00
2022-04-16,15.90,4.50,24.00,264.00,10.70,1019.20,0.00
2022-04-17,15.00,7.90,23.40,174.00,6.60,1015.70,0.00
2022-04-18,16.20,9.00,23.10,138.00,7.80,1017.10,0.00
2022-04-19,20.20,8.80,28.00,210.00,10.50,1013.30,0.00
2022-04-20,21.90,11.50,29.00,178.00,12.60,1003.90,0.00
2022-04-21,19.30,17.00,28.80,181.00,13.50,999.20,0.00
2022-04-22,16.90,10.00,26.50,294.00,15.90,1011.60,0.00
2022-04-23,18.60,10.10,27.40,162.00,8.60,1004.70,0.00
2022-04-24,21.40,12.80,27.40,90.00,9.30,1004.40,0.00
2022-04-25,21.30,16.50,26.20,116.00,7.50,1004.00,0.00
2022-04-26,17.40,15.00,26.20,338.00,23.40,1011.00,0.00
2022-04-27,9.50,7.80,23.20,356.00,10.10,1022.70,12.70
2022-04-28,11.90,7.80,16.00,228.00,7.50,1022.00,0.80
2022-04-29,15.60,8.90,19.00,175.00,8.10,1018.80,0.00
2022-04-30,14.30,11.00,23.00,325.00,11.90,1021.10,0.00
2022-05-01,17.40,4.00,26.00,324.00,10.70,1012.70,0.00
2022-05-02,18.10,8.00,26.30,116.00,8.70,1014.50,0.00
2022-05-03,22.10,10.90,32.00,179.00,9.30,1008.20,0.00
2022-05-04,26.10,14.50,33.00,187.00,10.20,1004.30,0.00
2022-05-05,24.20,19.50,32.90,154.00,10.10,1004.10,0.00
2022-05-06,10.20,7.00,24.50,61.00,11.40,1017.30,4.30
2022-05-07,14.10,6.70,20.00,196.00,12.90,1025.10,6.10
2022-05-08,10.10,8.80,18.80,121.00,5.00,1022.90,0.80
2022-05-09,15.20,7.80,20.00,103.00,8.10,1019.50,0.00
2022-05-10,11.70,9.00,19.10,190.00,9.00,1014.00,0.00
2022-05-11,18.00,8.40,22.00,314.00,11.40,1016.60,0.00
2022-05-12,14.30,13.00,20.70,205.00,11.60,1015.50,0.00
2022-05-13,16.90,7.00,25.00,309.00,12.60,1012.80,0.00
2022-05-14,17.10,7.00,25.00,351.00,8.40,1015.80,0.00
2022-05-15,19.20,8.00,28.00,293.00,9.80,1012.80,0.00
2022-05-16,22.10,9.10,29.00,71.00,8.60,1006.70,0.00
2022-05-17,21.00,12.00,29.00,82.00,8.90,1004.50,0.00
2022-05-18,23.90,12.00,31.00,53.00,8.70,1011.40,0.00
2022-05-19,24.10,15.00,32.00,159.00,7.50,1011.00,0.00
2022-05-20,25.10,17.00,34.00,190.00,8.00,1008.30,0.00
2022-05-21,27.70,16.00,36.00,187.00,8.10,1004.60,0.00
2022-05-22,27.20,18.20,34.60,126.00,7.50,1003.60,0.00
2022-05-23,25.90,19.00,34.00,175.00,10.10,1006.60,0.00
2022-05-24,26.30,19.00,33.00,199.00,10.50,1006.80,0.00
2022-05-25,22.40,19.00,31.90,358.00,15.60,1011.80,0.00
2022-05-26,24.30,12.00,35.00,320.00,9.80,1003.00,0.00
2022-05-27,28.20,16.10,36.00,209.00,10.80,999.20,0.00
2022-05-28,30.10,22.00,36.00,185.00,12.60,993.40,0.00
2022-05-29,20.80,17.70,35.30,331.00,16.20,998.30,0.00
2022-05-30,22.20,10.00,32.00,305.00,9.80,1003.40,0.00
2022-05-31,22.30,11.00,31.90,49.00,6.20,1000.40,0.00
2022-06-01,26.50,14.00,36.00,239.00,9.50,1003.00,0.00
2022-06-02,27.90,16.60,37.00,110.00,9.50,1001.70,0.00
2022-06-03,28.80,21.20,35.80,103.00,8.60,1001.50,0.00
2022-06-04,24.80,21.00,35.40,30.00,9.30,1001.40,0.30
2022-06-05,27.70,19.00,35.00,322.00,16.50,1000.70,0.00
2022-06-06,22.90,19.00,34.60,5.00,15.20,1004.90,0.00
2022-06-07,22.70,17.00,28.40,151.00,8.30,1008.40,0.00
2022-06-08,20.90,19.00,26.60,100.00,10.10,1008.70,0.00
2022-06-09,21.20,17.00,25.10,135.00,5.90,1009.20,0.00
2022-06-10,24.00,18.20,29.00,106.00,9.30,1008.90,7.60
2022-06-11,21.70,18.80,28.40,105.00,9.80,1009.80,16.50
2022-06-12,20.70,17.00,27.10,140.00,10.70,1005.20,21.80
2022-06-13,19.60,16.50,27.10,89.00,7.80,1004.30,0.00
2022-06-14,22.20,18.30,27.00,22.00,6.30,1005.40,0.00
2022-06-15,23.40,19.30,27.60,131.00,8.90,1006.30,0.00
2022-06-16,24.60,20.00,30.10,102.00,7.10,1003.40,0.00
2022-06-17,26.40,20.00,31.00,87.00,7.80,1001.70,0.00
2022-06-18,27.30,21.60,32.20,104.00,8.40,1002.00,1.00
2022-06-19,27.40,21.80,32.20,126.00,8.10,1004.20,0.00
2022-06-20,29.30,22.80,34.00,129.00,6.60,1000.40,0.00
2022-06-21,29.30,24.90,34.90,71.00,6.90,999.00,0.00
2022-06-22,23.90,21.40,33.80,40.00,7.10,1000.60,3.60
2022-06-23,27.30,21.40,36.40,328.00,8.10,997.90,0.00
2022-06-24,29.60,20.90,38.00,298.00,9.20,997.00,0.00
2022-06-25,32.10,21.60,39.20,134.00,6.90,994.40,0.00
2022-06-26,27.80,22.30,39.20,83.00,9.60,1000.20,9.40
2022-06-27,26.20,23.00,32.00,357.00,6.90,997.30,10.70
2022-06-28,23.50,21.00,31.10,340.00,9.00,998.00,12.20
2022-06-29,24.10,21.00,27.80,344.00,10.10,1002.60,4.30
2022-06-30,26.90,21.60,31.70,77.00,6.50,1005.70,0.00
2022-07-01,25.30,22.20,31.70,106.00,5.90,1007.50,3.80
2022-07-02,27.60,22.80,31.50,118.00,5.90,1007.40,35.60
2022-07-03,24.10,22.50,31.50,97.00,6.60,1005.10,49.80
2022-07-04,26.80,22.30,29.80,113.00,6.00,1002.10,0.00
2022-07-05,26.60,22.70,33.00,90.00,7.40,1002.30,3.80
2022-07-06,25.60,22.80,32.90,36.00,7.50,1002.00,1.50
2022-07-07,30.10,22.20,36.30,203.00,6.20,1001.20,0.00
2022-07-08,28.40,25.00,36.30,27.00,5.70,1000.40,0.00
2022-07-09,28.20,23.00,35.10,10.00,6.90,1002.10,10.90
2022-07-10,23.40,19.90,35.10,171.00,7.70,1005.10,17.50
2022-07-11,24.90,19.60,28.00,93.00,5.00,1006.00,9.10
2022-07-12,23.80,20.60,27.50,9.00,8.40,1003.70,8.60
2022-07-13,29.00,20.60,35.00,248.00,7.80,1000.10,0.00
2022-07-14,29.20,21.90,36.00,5.00,8.10,1001.40,0.00
2022-07-15,30.50,22.00,37.00,7.00,7.40,1000.60,0.00
2022-07-16,28.60,23.00,36.30,92.00,8.60,998.60,0.00
2022-07-17,30.40,23.80,37.20,266.00,9.00,997.80,0.00
2022-07-18,29.20,23.00,37.20,20.00,8.90,1000.00,0.00
2022-07-19,28.80,21.70,35.70,111.00,6.50,1001.70,0.00
2022-07-20,27.90,25.00,33.00,172.00,11.30,1003.20,0.00
2022-07-21,28.60,22.00,34.00,141.00,6.50,1006.10,0.00
2022-07-22,26.80,21.50,33.30,133.00,8.10,1007.20,13.00
2022-07-23,28.20,21.50,34.00,283.00,10.40,1003.00,0.00
2022-07-24,27.80,22.80,34.00,160.00,8.00,1002.00,0.00
2022-07-25,28.90,23.00,33.50,145.00,8.70,1004.50,0.00
2022-07-26,27.60,23.00,33.30,142.00,8.10,1005.60,47.00
2022-07-27,23.00,21.00,33.30,44.00,8.00,1007.50,101.10
2022-07-28,24.40,20.40,30.00,22.00,9.30,1006.90,0.30
2022-07-29,27.60,21.40,32.00,125.00,6.50,1007.70,0.00
2022-07-30,27.60,23.70,32.00,120.00,8.70,1007.90,0.00
2022-07-31,28.70,25.00,33.00,134.00,6.90,1005.50,0.00
2022-08-01,29.80,25.60,34.10,147.00,5.90,1004.80,0.00
2022-08-02,30.90,26.40,35.00,131.00,7.50,1005.80,0.00
2022-08-03,31.20,27.70,36.00,166.00,8.80,1005.50,0.00
2022-08-04,29.20,25.00,36.00,146.00,10.10,1003.60,11.20
2022-08-05,30.70,25.10,37.00,94.00,5.60,1002.30,0.00
2022-08-06,28.40,25.10,36.70,47.00,6.20,1001.80,27.20
2022-08-07,29.20,25.10,34.00,152.00,5.30,999.80,4.10
2022-08-08,25.20,21.00,32.70,55.00,8.40,1007.00,0.30
2022-08-09,21.60,19.80,27.80,233.00,9.20,1009.40,6.10
2022-08-10,26.00,17.90,31.00,181.00,6.00,1006.20,0.00
2022-08-11,27.60,20.80,32.00,174.00,6.90,1003.10,0.00
2022-08-12,27.70,22.90,32.00,138.00,6.90,1003.60,0.00
2022-08-13,28.50,24.70,32.40,120.00,6.30,1004.00,0.00
2022-08-14,23.70,23.00,32.40,58.00,6.30,1000.80,9.70
2022-08-15,27.70,23.00,36.00,328.00,11.70,999.80,0.00
2022-08-16,26.70,19.90,35.10,96.00,7.80,1006.90,0.00
2022-08-17,27.00,22.60,31.00,141.00,7.80,1006.10,1.00
2022-08-18,23.60,22.90,30.70,124.00,6.50,1001.40,16.00
2022-08-19,25.50,21.00,32.00,333.00,11.70,1001.20,0.00
2022-08-20,26.80,20.20,31.70,174.00,9.60,1007.90,0.00
2022-08-21,25.80,23.00,31.40,136.00,8.00,1002.20,32.00
2022-08-22,24.70,20.00,34.00,356.00,11.40,1003.10,0.00
2022-08-23,23.40,16.50,33.30,341.00,8.10,1014.30,0.00
2022-08-24,23.00,18.00,28.70,209.00,7.40,1010.80,0.00
2022-08-25,24.20,18.00,32.30,277.00,9.90,1007.70,0.00
2022-08-26,20.30,16.00,32.30,326.00,13.80,1008.60,0.00
2022-08-27,20.10,12.00,27.70,2.00,6.50,1015.20,0.00
2022-08-28,17.90,14.90,27.50,220.00,4.50,1014.00,1.50
2022-08-29,19.70,16.00,25.00,186.00,7.20,1013.30,0.00
2022-08-30,22.00,15.00,29.00,296.00,6.90,1012.60,0.00
2022-08-31,24.40,16.00,32.00,299.00,9.50,1011.50,0.00
2022-09-01,22.80,15.00,32.00,89.00,8.10,1017.40,0.00
2022-09-02,22.30,15.70,29.00,138.00,5.70,1017.20,0.00
2022-09-03,22.80,18.10,28.40,136.00,6.80,1013.20,0.30
2022-09-04,21.80,18.60,29.00,185.00,7.10,1007.80,3.30
2022-09-05,20.70,17.00,30.00,331.00,11.10,1008.20,0.00
2022-09-06,21.80,11.00,30.00,302.00,11.10,1009.00,0.00
2022-09-07,22.90,13.00,33.00,307.00,6.20,1016.50,0.00
2022-09-08,24.00,16.60,32.00,22.00,5.90,1017.00,0.00
2022-09-09,24.50,18.80,32.00,73.00,5.70,1016.60,0.00
2022-09-10,24.80,19.00,31.90,65.00,7.80,1015.90,0.00
2022-09-11,24.40,20.20,31.60,100.00,6.80,1013.90,0.00
2022-09-12,24.60,21.00,30.10,126.00,5.40,1012.90,0.00
2022-09-13,24.30,19.00,30.30,75.00,5.40,1018.10,0.00
2022-09-14,24.80,19.00,31.00,86.00,7.20,1017.80,0.00
2022-09-15,24.10,18.00,31.30,139.00,5.70,1011.50,0.00
2022-09-16,25.20,18.60,32.00,196.00,6.80,1005.40,0.00
2022-09-17,25.00,19.60,31.00,129.00,6.00,1007.10,0.00
2022-09-18,22.10,16.00,30.50,22.00,10.40,1012.70,0.00
2022-09-19,20.10,13.00,30.50,18.00,7.50,1017.90,0.00
2022-09-20,17.40,11.00,26.20,334.00,7.50,1018.50,0.00
2022-09-21,20.90,11.20,27.00,147.00,9.20,1012.90,0.50
2022-09-22,19.30,8.10,27.00,318.00,18.60,1009.90,0.30
2022-09-23,17.70,8.40,27.20,271.00,19.20,1017.70,0.00
2022-09-24,18.10,7.00,28.00,143.00,7.80,1015.90,0.00
2022-09-25,17.40,10.10,26.40,134.00,5.30,1013.20,0.00
2022-09-26,19.70,13.00,28.50,81.00,5.90,1014.80,0.00
2022-09-27,19.90,13.00,30.00,112.00,5.40,1014.50,0.00
2022-09-28,21.00,13.00,29.10,105.00,5.90,1010.70,0.00
2022-09-29,21.70,14.00,30.00,87.00,5.30,1010.30,0.00
2022-09-30,22.20,16.20,29.80,118.00,5.40,1010.00,0.00
2022-10-01,21.90,18.00,29.40,131.00,7.10,1012.60,2.30
2022-10-02,19.30,17.20,24.80,54.00,5.60,1012.20,3.00
2022-10-03,12.40,10.00,20.50,6.00,13.20,1019.30,1.50
2022-10-04,8.60,4.00,20.50,11.00,11.00,1026.13,0.00
2022-10-05,8.80,1.00,16.70,27.00,6.30,1028.60,0.00
2022-10-06,10.60,2.00,19.00,159.00,6.60,1024.80,0.00
2022-10-07,13.20,4.60,20.00,144.00,5.90,1022.00,0.00
2022-10-08,11.60,8.50,19.90,145.00,7.50,1018.80,0.00
2022-10-09,12.10,4.50,16.00,314.00,26.90,1023.70,0.00
2022-10-10,9.30,4.50,19.00,313.00,13.80,1024.80,0.00
2022-10-11,10.30,1.90,21.00,359.00,6.30,1024.20,0.00
2022-10-12,11.70,3.90,20.70,72.00,4.50,1023.80,0.00
2022-10-13,13.80,7.60,20.50,76.00,4.40,1023.50,0.00
2022-10-14,13.30,9.00,22.00,111.00,5.00,1020.10,0.00
2022-10-15,17.60,9.10,24.40,35.00,5.30,1019.10,0.00
2022-10-16,13.70,9.00,24.40,8.00,16.50,1026.60,0.00
2022-10-17,9.00,4.00,19.40,309.00,16.40,1029.30,0.00
2022-10-18,8.30,0.00,19.40,221.00,5.30,1025.20,0.00
2022-10-19,11.40,1.60,21.10,63.00,5.30,1022.90,0.00
2022-10-20,12.10,6.00,21.10,103.00,5.60,1022.30,0.00
2022-10-21,14.10,6.90,22.10,299.00,4.80,1020.30,0.00
2022-10-22,11.80,7.00,22.10,330.00,13.10,1024.50,0.00
2022-10-23,11.30,2.00,22.40,26.00,5.90,1024.70,0.00
2022-10-24,10.80,3.00,22.40,42.00,5.90,1024.30,0.00
2022-10-25,12.60,6.60,19.90,55.00,5.40,1021.40,0.00
2022-10-26,13.90,9.50,19.30,23.00,8.90,1023.90,0.00
2022-10-27,10.60,10.00,18.40,47.00,6.90,1029.27,0.00
2022-10-28,11.00,9.00,13.10,102.00,4.80,1030.83,0.00
2022-10-29,12.20,10.60,14.40,120.00,4.70,1028.60,0.00
2022-10-30,12.70,11.00,15.80,176.00,4.20,1024.00,0.00
2022-10-31,9.90,7.00,17.30,323.00,13.20,1024.80,0.00
2022-11-01,9.50,0.90,17.30,118.00,7.10,1025.70,0.00
2022-11-02,11.60,4.40,17.00,26.00,5.90,1020.80,0.50
2022-11-03,5.80,1.00,16.20,184.00,9.30,1027.30,0.00
2022-11-04,6.30,-3.00,15.00,287.00,7.80,1029.10,0.00
2022-11-05,7.30,-0.70,17.00,251.00,6.20,1024.90,0.00
2022-11-06,7.10,1.90,16.50,39.00,4.50,1020.20,0.00
2022-11-07,7.20,1.00,18.00,359.00,8.40,1023.50,0.00
2022-11-08,6.10,0.00,16.80,38.00,3.50,1023.90,0.00
2022-11-09,9.70,0.00,16.50,27.00,4.80,1021.40,0.00
2022-11-10,13.10,5.50,18.00,42.00,6.50,1022.70,0.00
2022-11-11,12.00,7.10,16.90,52.00,4.10,1020.40,33.00
2022-11-12,5.90,4.00,13.20,328.00,21.80,1022.00,0.00
2022-11-13,2.80,-2.00,11.30,16.00,9.20,1028.80,0.00
2022-11-14,4.00,-3.00,13.00,195.00,4.80,1020.00,0.00
2022-11-15,6.80,-2.00,17.10,317.00,7.70,1017.70,0.00
2022-11-16,5.40,-2.00,16.00,7.00,4.70,1018.20,0.00
2022-11-17,5.90,-1.00,15.00,346.00,5.40,1019.90,0.00
2022-11-18,8.80,2.70,15.40,25.00,4.50,1025.90,0.00
2022-11-19,7.60,4.00,15.00,143.00,4.50,1020.30,0.00
2022-11-20,7.10,3.00,14.30,40.00,5.00,1020.10,0.00
2022-11-21,6.20,1.00,13.00,20.00,5.60,1025.40,0.00
2022-11-22,6.00,3.00,13.00,133.00,6.00,1023.60,0.00
2022-11-23,6.10,0.00,13.10,59.00,4.10,1019.10,0.00
2022-11-24,6.90,1.00,13.10,32.00,3.30,1014.90,0.00
2022-11-25,5.50,2.00,13.40,324.00,15.30,1015.50,0.00
2022-11-26,0.90,-5.00,13.40,84.00,11.00,1023.10,0.00
2022-11-27,4.80,-0.60,8.00,13.00,6.30,1014.90,0.00
2022-11-28,3.80,-0.30,13.30,330.00,17.60,1018.60,0.00
2022-11-29,-7.60,-10.80,-2.00,330.00,24.80,1032.10,0.00
2022-11-30,-7.20,-11.00,-1.00,291.00,16.20,1037.53,0.00
2022-12-01,-4.70,-14.00,1.00,280.00,13.10,1033.73,0.00
2022-12-02,-6.40,-12.00,0.60,47.00,3.90,1026.20,0.00
2022-12-03,-5.10,-11.00,2.60,334.00,11.60,1031.23,0.00
2022-12-04,-5.70,-14.00,2.00,168.00,5.10,1033.10,0.00
2022-12-05,-4.60,-11.00,5.50,323.00,9.50,1031.20,0.00
2022-12-06,-3.40,-13.00,7.00,240.00,6.00,1025.50,0.00
2022-12-07,-0.20,-7.60,8.20,5.00,4.50,1025.20,0.00
2022-12-08,-0.10,-5.00,9.00,335.00,6.50,1025.80,0.00
2022-12-09,1.90,-9.00,9.50,341.00,4.80,1023.80,0.00
2022-12-10,-0.90,-1.70,7.80,322.00,21.90,1029.70,0.00
2022-12-11,-0.10,-6.00,4.90,24.00,8.70,1029.00,0.00
2022-12-12,0.70,-4.00,4.90,287.00,19.10,1021.30,0.00
2022-12-13,-7.10,-6.00,3.10,304.00,26.40,1028.70,0.00
2022-12-14,-5.10,-14.00,-0.10,313.00,6.50,1027.60,0.00
2022-12-15,-6.30,-10.00,-0.10,6.00,13.50,1031.77,0.00
2022-12-16,-6.50,-11.00,-1.00,337.00,16.20,1034.53,0.00
2022-12-17,-8.60,-14.00,-1.00,322.00,18.80,1033.00,0.00
2022-12-18,-8.30,-15.00,-0.30,78.00,4.70,1026.00,0.00
2022-12-19,-6.10,-15.00,3.00,47.00,5.60,1025.50,0.00
2022-12-20,-2.70,-10.10,2.80,318.00,7.80,1021.50,0.00
2022-12-21,-3.80,-8.00,2.60,335.00,12.00,1019.00,0.00
2022-12-22,-6.10,-10.00,0.40,325.00,25.70,1025.20,0.00
2022-12-23,-5.30,-10.00,0.50,18.00,11.10,1028.00,0.00
2022-12-24,-3.80,-10.00,4.10,359.00,8.90,1029.93,0.00
2022-12-25,-5.60,-9.00,4.10,7.00,6.00,1030.67,0.00
2022-12-26,-3.90,-11.00,4.00,327.00,7.70,1031.20,0.00
2022-12-27,-5.80,-12.00,3.80,319.00,13.80,1031.97,0.00
